word,length,minimum_age
moezel,6,5
moffen,6,5
monden,6,5
monter,6,5
mooier,6,5
moraal,6,5
morele,6,5
morgen,6,5
moskee,6,5
moslim,6,5
motief,6,5
motors,6,5
mudden,6,5
museum,6,5
muziek,6,5
naaien,6,5
naakte,6,5
naaste,6,5
nabije,6,5
nachte,6,5
nadeel,6,5
nadere,6,5
nadruk,6,5
nagaan,6,5
naties,6,5
natuur,6,5
negers,6,5
neigen,6,5
nekken,6,5
nerven,6,5
netten,6,5
neusje,6,5
neuzen,6,5
nietig,6,5
nieuws,6,5
nimmer,6,5
niveau,6,5
nodige,6,5
noorda,6,5
normen,6,5
novell,6,5
nuance,6,5
nuttig,6,5
object,6,5
oevers,6,5
offers,6,5
omgang,6,5
omgeef,6,5
omloop,6,5
omroep,6,5
omvang,6,5
oneven,6,5
opbouw,6,5
openen,6,5
opener,6,5
opgang,6,5
opinie,6,5
opleid,6,5
opmerk,6,5
opname,6,5
oprees,6,5
oproep,6,5
optica,6,5
optrad,6,5
optrek,6,5
opvang,6,5
opvoed,6,5
opwerk,6,5
oranje,6,5
orders,6,5
orgaan,6,5
orkest,6,5
overig,6,5
paarse,6,5
pakken,6,5
pakket,6,5
paleis,6,5
paneel,6,5
paniek,6,5
papier,6,5
parade,6,5
parfum,6,5
parken,6,5
partij,6,5
passen,6,5
pastor,6,5
pennen,6,5
perken,6,5
pilaar,6,5
pijlen,6,5
plante,6,5
plasje,6,5
plombe,6,5
poging,6,5
pointe,6,5
ponder,6,5
potent,6,5
pralen,6,5
pracht,6,5
praten,6,5
predik,6,5
premie,6,5
prince,6,5
punten,6,5
puzzel,6,5
racers,6,5
racist,6,5
rampen,6,5
rangen,6,5
rechts,6,5
record,6,5
redden,6,5
regeer,6,5
regels,6,5
regime,6,5
reiken,6,5
reinig,6,5
rellen,6,5
rennen,6,5
resten,6,5
retour,6,5
richel,6,5
ridder,6,5
rijden,6,5
rijker,6,5
rijpen,6,5
rijzen,6,5
rimpel,6,5
risico,6,5
ritmes,6,5
rivier,6,5
roepen,6,5
roeper,6,5
roggen,6,5
romans,6,5
ronden,6,5
routes,6,5
rovend,6,5
rubber,6,5
ruggen,6,5
ruiger,6,5
ruimte,6,5
ruisen,6,5
ruiter,6,5
rukken,6,5
rustig,6,5
salari,6,5
schaal,6,5
schaap,6,5
scheen,6,5
schelp,6,5
schenk,6,5
scherm,6,5
schiet,6,5
schild,6,5
school,6,5
schoon,6,5
schoot,6,5
schors,6,5
schuld,6,5
sector,6,5
sedert,6,5
series,6,5
server,6,5
sigaar,6,5
simpel,6,5
sinter,6,5
slagen,6,5
slager,6,5
slapen,6,5
slecht,6,5
slepen,6,5
slikte,6,5
slinge,6,5
slopen,6,5
sloten,6,5
sluist,6,5
smeekt,6,5
snavel,6,5
sneeuw,6,5
snelle,6,5
soepel,6,5
somber,6,5
speelt,6,5
speels,6,5
spelen,6,5
speler,6,5
spijts,6,5
sporen,6,5
spotte,6,5
spraak,6,5
sprake,6,5
spreid,6,5
spreke,6,5
sprong,6,5
spuien,6,5
staakt,6,5
staart,6,5
stalen,6,5
staten,6,5
statig,6,5
steeds,6,5
steent,6,5
steken,6,5
stelen,6,5
stelde,6,5
stemde,6,5
steunt,6,5
sticht,6,5
stoelt,6,5
stoort,6,5
stormt,6,5
stoute,6,5
straks,6,5
strand,6,5
strijd,6,5
strips,6,5
stroop,6,5
stroom,6,5
studie,6,5
stukje,6,5
sturen,6,5
sukkel,6,5
sultan,6,5
takken,6,5
talent,6,5
tantes,6,5
tarief,6,5
tekeer,6,5
tekens,6,5
tekort,6,5
tellen,6,5
tempel,6,5
tennis,6,5
tenues,6,5
terras,6,5
tiende,6,5
toenam,6,5
toekom,6,5
toesta,6,5
toeter,6,5
toeval,6,5
tomaat,6,5
toppen,6,5
torens,6,5
totaal,6,5
totdat,6,5
touwen,6,5
traint,6,5
tranen,6,5
triest,6,5
tronen,6,5
trouwe,6,5
trucks,6,5
tuigen,6,5
tuinen,6,5
tumors,6,5
tunnel,6,5
turnen,6,5
tweede,6,5
ultimo,6,5
unieke,6,5
update,6,5
valide,6,5
valium,6,5
vallen,6,5
vangen,6,5
veders,6,5
veelal,6,5
veilig,6,5
verbod,6,5
verdel,6,5
verder,6,5
verdoe,6,5
vereen,6,5
vergde,6,5
vergen,6,5
verken,6,5
verloo,6,5
verras,6,5
verruk,6,5
versta,6,5
verton,6,5
vervat,6,5
verven,6,5
verwar,6,5
verzen,6,5
vestig,6,5
vierde,6,5
vijand,6,5
vijfde,6,5
vinden,6,5
vinger,6,5
violen,6,5
viseer,6,5
visser,6,5
vitaal,6,5
vlocht,6,5
vloeit,6,5
vlucht,6,5
voeden,6,5
voelen,6,5
voeren,6,5
voeten,6,5
volgen,6,5
volkse,6,5
vonnis,6,5
vooraf,6,5
vooral,6,5
voorde,6,5
voorop,6,5
voorts,6,5
vormen,6,5
vorste,6,5
vouwen,6,5
vraagt,6,5
vreden,6,5
vreemd,6,5
vrezen,6,5
vrijen,6,5
vriest,6,5
vrucht,6,5
waaien,6,5
waarde,6,5
waarna,6,5
wagens,6,5
wanden,6,5
wandel,6,5
wangen,6,5
warmte,6,5
wassen,6,5
waters,6,5
wedden,6,5
weduwe,6,5
weelde,6,5
weeral,6,5
weerga,6,5
wegens,6,5
wegert,6,5
weiden,6,5
weiger,6,5
weinig,6,5
wenden,6,5
wenken,6,5
wensen,6,5
wereld,6,5
werken,6,5
werper,6,5
westen,6,5
wetten,6,5
wijden,6,5
wijken,6,5
wijzen,6,5
wijzig,6,5
willen,6,5
winden,6,5
winkel,6,5
winnen,6,5
wissen,6,5
wolken,6,5
woning,6,5
worden,6,5
wortel,6,5
zaaien,6,5
zakken,6,5
zangen,6,5
zeeuws,6,5
zeggen,6,5
zeiden,6,5
zeilde,6,5
zelden,6,5
zenden,6,5
zetten,6,5
zielen,6,5
zijden,6,5
zilver,6,5
zingen,6,5
zinken,6,5
zinnen,6,5
zoeken,6,5
zoeter,6,5
zoeven,6,5
zolang,6,5
zonden,6,5
zonder,6,5
zorgen,6,5
zouden,6,5
zwaard,6,5
zwarte,6,5
zwenkt,6,5
zwerft,6,5
zweven,6,5
zwoegt,6,5
aanblik,7,6
aandeel,7,6
aandoen,7,6
aangaan,7,6
aankoop,7,6
aanzien,7,6
afgrond,7,6
afkomen,7,6
aflopen,7,6
afmaken,7,6
afnemen,7,6
afstaan,7,6
afstand,7,6
anderen,7,6
artikel,7,6
bedrijf,7,6
beelden,7,6
behalve,7,6
beheren,7,6
bekende,7,6
beleven,7,6
belofte,7,6
beneden,7,6
bepaald,7,6
bepalen,7,6
besluit,7,6
bestaan,7,6
bestand,7,6
betalen,7,6
betreft,7,6
bevelen,7,6
bewaken,7,6
bewaren,7,6
bewegen,7,6
bewoner,7,6
blijken,7,6
blijven,7,6
branden,7,6
brengen,7,6
broeder,7,6
centrum,7,6
cijfers,7,6
collega,7,6
contact,7,6
creatie,7,6
daaraan,7,6
daarbij,7,6
daarmee,7,6
daartoe,7,6
daaruit,7,6
daarvan,7,6
dagblad,7,6
dichten,7,6
dochter,7,6
drijven,7,6
dringen,7,6
drinken,7,6
drukken,7,6
duizend,7,6
eenmaal,7,6
eerlijk,7,6
element,7,6
energie,7,6
ervaren,7,6
evenals,7,6
evenmin,7,6
evenwel,7,6
evident,7,6
extreem,7,6
fabriek,7,6
figuren,7,6
gebruik,7,6
geboren,7,6
gehoord,7,6
gekleed,7,6
gekomen,7,6
gelegen,7,6
geloven,7,6
gemaakt,7,6
genomen,7,6
gericht,7,6
gesprek,7,6
gesteld,7,6
getuige,7,6
gevaren,7,6
gevecht,7,6
gewicht,7,6
gezicht,7,6
gezonde,7,6
globaal,7,6
grenzen,7,6
groeien,7,6
gronden,7,6
grootte,7,6
hechten,7,6
heersen,7,6
hieraan,7,6
hierbij,7,6
hiermee,7,6
hoopvol,7,6
horizon,7,6
huidige,7,6
inkomst,7,6
innemen,7,6
invloed,7,6
januari,7,6
juichen,7,6
kleiner,7,6
klimaat,7,6
klokken,7,6
kloppen,7,6
knappen,7,6
knippen,7,6
contact,7,6
context,7,6
correct,7,6
cultuur,7,6
curieus,7,6
leveren,7,6
lichaam,7,6
logisch,7,6
luchtig,7,6
machtig,7,6
manager,7,6
massaal,7,6
medisch,7,6
meestal,7,6
meerder,7,6
meester,7,6
methode,7,6
monitor,7,6
mutatie,7,6
naderen,7,6
nergens,7,6
netwerk,7,6
niemand,7,6
nodigen,7,6
normaal,7,6
omarmen,7,6
omkeren,7,6
ongeluk,7,6
onlangs,7,6
onnodig,7,6
ophalen,7,6
opkomen,7,6
oplopen,7,6
opmaken,7,6
opnemen,7,6
oprecht,7,6
opslaan,7,6
opstaan,7,6
opzicht,7,6
ordenen,7,6
pakkend,7,6
partner,7,6
passend,7,6
patroon,7,6
perfect,7,6
periode,7,6
plannen,7,6
plezier,7,6
precies,7,6
primair,7,6
product,7,6
profiel,7,6
profijt,7,6
project,7,6
protest,7,6
publiek,7,6
rechten,7,6
redenen,7,6
rekenen,7,6
riskant,7,6
schelen,7,6
seizoen,7,6
serieus,7,6
signaal,7,6
sleutel,7,6
sluiten,7,6
sociaal,7,6
sommige,7,6
starten,7,6
stemmen,7,6
steunen,7,6
stoppen,7,6
streven,7,6
subliem,7,6
symbool,7,6
systeem,7,6
tekenen,7,6
teksten,7,6
terwijl,7,6
toedoen,7,6
toegang,7,6
treffen,7,6
trekken,7,6
trouwen,7,6
uitgang,7,6
uitgaan,7,6
vandaag,7,6
viertal,7,6
vijftig,7,6
vliegen,7,6
voeding,7,6
voetbal,7,6
volgens,7,6
vrijdag,7,6
vrijwel,7,6
vroeger,7,6
waartoe,7,6
wachten,7,6
wanneer,7,6
website,7,6
weekend,7,6
werking,7,6
zekeren,7,6
zwakker,7,6
zwemmen,7,6
aannemen,8,6
aanraken,8,6
aantonen,8,6
aanwezig,8,6
achteraf,8,6
achteren,8,6
adequaat,8,6
afbreken,8,6
afdeling,8,6
afhouden,8,6
afleggen,8,6
afleiden,8,6
afronden,8,6
afvallen,8,6
afvoeren,8,6
afwijken,8,6
afwijzen,8,6
afzetten,8,6
algemeen,8,6
allerlei,8,6
arbeiden,8,6
attentie,8,6
augustus,8,6
automaat,8,6
beginnen,8,6
behoeven,8,6
bekeuren,8,6
bekijken,8,6
belangen,8,6
beleggen,8,6
beloofde,8,6
benoemen,8,6
bepaalde,8,6
beperken,8,6
bereiden,8,6
bereiken,8,6
beseffen,8,6
besparen,8,6
bestaand,8,6
besteden,8,6
besturen,8,6
bevatten,8,6
bevinden,8,6
beweging,8,6
bewijzen,8,6
bezetten,8,6
bezitten,8,6
bezoeken,8,6
bezorgen,8,6
bijstaan,8,6
bovenaan,8,6
brochure,8,6
bundelen,8,6
centraal,8,6
compleet,8,6
concreet,8,6
conditie,8,6
constant,8,6
contract,8,6
contrast,8,6
daarvoor,8,6
dankbaar,8,6
december,8,6
denkbaar,8,6
destijds,8,6
dictator,8,6
document,8,6
dringend,8,6
duurzaam,8,6
eigenaar,8,6
eindigen,8,6
energiek,8,6
ergernis,8,6
erkennen,8,6
ervaring,8,6
eveneens,8,6
fantasie,8,6
februari,8,6
flexibel,8,6
floreren,8,6
focussen,8,6
formatie,8,6
frequent,8,6
gangbaar,8,6
garantie,8,6
gebieden,8,6
gebeuren,8,6
gebleken,8,6
gedragen,8,6
geheugen,8,6
gelukkig,8,6
gemeente,8,6
genieten,8,6
genoegen,8,6
geregeld,8,6
geschenk,8,6
geschikt,8,6
gesloten,8,6
gestoord,8,6
gevallen,8,6
gevangen,8,6
geweldig,8,6
gezellig,8,6
gezinnen,8,6
grootste,8,6
haalbaar,8,6
handboek,8,6
handelen,8,6
handwerk,8,6
hanteren,8,6
heerlijk,8,6
helemaal,8,6
herhalen,8,6
hierdoor,8,6
hierover,8,6
hopelijk,8,6
houdbaar,8,6
identiek,8,6
incident,8,6
indeling,8,6
indienen,8,6
indirect,8,6
inhouden,8,6
initieel,8,6
inkleden,8,6
inleiden,8,6
inpakken,8,6
intentie,8,6
intussen,8,6
inzetten,8,6
ironisch,8,6
isoleren,8,6
jongeren,8,6
journaal,8,6
jubileum,8,6
kampioen,8,6
karakter,8,6
klassiek,8,6
knelpunt,8,6
kostbaar,8,6
krachtig,8,6
kritisch,8,6
langzaam,8,6
leeftijd,8,6
leerzaam,8,6
manifest,8,6
maximaal,8,6
meedelen,8,6
meeleven,8,6
meemaken,8,6
meenemen,8,6
middelen,8,6
minimaal,8,6
minister,8,6
moeilijk,8,6
mogelijk,8,6
mysterie,8,6
namelijk,8,6
negatief,8,6
neutraal,8,6
nogmaals,8,6
november,8,6
omgeving,8,6
omhelzen,8,6
omkleden,8,6
omvatten,8,6
omzetten,8,6
onbekend,8,6
onderaan,8,6
onderdak,8,6
oneindig,8,6
ongewoon,8,6
ontnemen,8,6
ontslaan,8,6
ontstaan,8,6
ontwaken,8,6
opbellen,8,6
opbouwen,8,6
opdracht,8,6
openbaar,8,6
opereren,8,6
ophangen,8,6
ophouden,8,6
opleiden,8,6
opletten,8,6
oplossen,8,6
opmerken,8,6
oppassen,8,6
oproepen,8,6
opruimen,8,6
opsporen,8,6
optreden,8,6
opvallen,8,6
opvangen,8,6
opvoeden,8,6
opvolgen,8,6
opvragen,8,6
opwekken,8,6
opzetten,8,6
opzoeken,8,6
ordelijk,8,6
orthodox,8,6
overgaan,8,6
overheen,8,6
passeren,8,6
personen,8,6
plaatsen,8,6
populair,8,6
positief,8,6
praktijk,8,6
principe,8,6
proberen,8,6
promotie,8,6
puzzelen,8,6
reageren,8,6
redelijk,8,6
relevant,8,6
richting,8,6
scenario,8,6
schatten,8,6
scheiden,8,6
schenken,8,6
schieten,8,6
schijnen,8,6
schudden,8,6
sectoren,8,6
situatie,8,6
spanning,8,6
spelling,8,6
spontaan,8,6
sportief,8,6
stichten,8,6
studeren,8,6
subsidie,8,6
techniek,8,6
tekorten,8,6
telefoon,8,6
toegeven,8,6
toekomen,8,6
toelaten,8,6
toenemen,8,6
toestaan,8,6
toestand,8,6
toezicht,8,6
tolerant,8,6
trachten,8,6
traditie,8,6
transfer,8,6
uitdagen,8,6
uitdelen,8,6
uitgeven,8,6
uitkomen,8,6
uitmaken,8,6
uitzicht,8,6
vakantie,8,6
vanavond,8,6
variatie,8,6
verbaasd,8,6
verdelen,8,6
vergeten,8,6
verhalen,8,6
verhogen,8,6
verkeerd,8,6
verkopen,8,6
verlaten,8,6
verleden,8,6
vernemen,8,6
verschil,8,6
verslaan,8,6
verstaan,8,6
vertonen,8,6
vestigen,8,6
vluchten,8,6
volkeren,8,6
volledig,8,6
volstaan,8,6
voordeel,8,6
voorzien,8,6
vorderen,8,6
vrienden,8,6
vrijheid,8,6
wandelen,8,6
weigeren,8,6
werkzaam,8,6
wijzigen,8,6
wisselen,8,6
woensdag,8,6
zakelijk,8,6
zaterdag,8,6
zuiveren,8,6
zwaarste,8,6
